od,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99
"(12, 13)",0.1,0.1,0.1,682.0280312100692,0.1,0.1,566.2322568233488,676.5194030165713,0.1,660.7854667247832,0.1,0.1,0.1,0.1,615.5579720473752,632.0982466766187,0.1,0.1,0.1,632.4895078807065,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,587.6434973959635,0.1,0.1,650.2954871688471,0.1,0.1,625.6938027040173,0.1,552.6645617140249,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,536.3255959800478,0.1,538.8453033964643,0.1,0.1,0.1,0.1,0.1,0.1,0.1,627.1919781151634,0.1,0.1,0.1,623.3096703314659,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,550.01542125052,537.1314731815745,0.1,0.1,0.1,0.1,0.1,543.8755627633591,554.6173774195283,0.1,0.1,0.1,606.9804448293652,0.1,560.5522719505889,0.1,0.1,0.1,0.1,611.9238908132934,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"(12, 14)",642.7165034294778,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,734.34436671807,0.1,757.1502828438081,0.1,0.1,663.903992124184,0.1,0.1,0.1,0.1,0.1,0.1,728.4523539520291,654.0920773944626,0.1,0.1,0.1,656.6507996965163,790.8911931599579,0.1,0.1,0.1,0.1,700.5993131203724,740.4137946766944,0.1,0.1,637.2865018264118,0.1,0.1,0.1,784.6491210170806,0.1,0.1,0.1,0.1,660.196839905615,0.1,0.1,572.3616655180781,0.1,0.1,0.1,0.1,0.1,0.1,634.35782837289,0.1,0.1,0.1,0.1,757.5587079830244,750.992371275536,0.1,637.6448861694489,637.1400111787423,653.6453534597665,703.2613513588715,0.1,0.1,0.1,709.6138165504209,827.4061875524437,0.1,713.4876841797357,0.1,0.1,0.1,0.1,688.3885898822588,623.4781766543288,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,705.0684136181163,0.1,724.8047858101519,0.1,0.1,0.1,0.1,0.1,674.3237389095628,0.1,0.1
"(12, 15)",641.2625112086293,0.1,544.4788066041782,0.1,0.1,602.2325454768379,0.1,0.1,0.1,596.2785008884107,0.1,0.1,0.1,539.2564154389562,0.1,0.1,0.1,0.1,0.1,0.1,635.6047411192721,628.450565937113,0.1,592.7951347602072,0.1,593.1107331192075,613.3707414775436,0.1,621.0697443672622,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,560.5563432018579,0.1,0.1,0.1,0.1,690.4165253766014,0.1,0.1,528.0487194543445,0.1,0.1,0.1,0.1,667.6116463328443,0.1,0.1,0.1,0.1,654.7756176409774,667.2989308848565,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,631.4242090162095,0.1,0.1,601.2919441765431,0.1,0.1,0.1,0.1,688.5278927548326,0.1,0.1,0.1,610.8172993156845,584.485847025946,0.1,563.0359450034092,0.1,0.1,610.80684374538,0.1,0.1,0.1,0.1,0.1,495.92137691450216,0.1,574.8326432003807,0.1,0.1
"(12, 16)",529.4880217691434,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,482.6088358526121,0.1,0.1,0.1,530.6818822147433,0.1,0.1,0.1,433.0158638290031,490.3288060199272,573.5492352721913,0.1,0.1,0.1,0.1,0.1,465.65245029585543,0.1,0.1,0.1,551.8648249963513,606.1044248135426,0.1,0.1,0.1,0.1,420.1527468899304,0.1,580.463914641241,0.1,0.1,0.1,0.1,0.1,0.1,0.1,549.6308318634846,559.7558713302222,0.1,618.9977538899345,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,574.7922856873371,0.1,0.1,0.1,0.1,582.5515576228273,603.2166831772394,596.7388413818755,0.1,0.1,0.1,0.1,0.1,499.3259720441706,0.1,0.1,510.860286563002,0.1,0.1,0.1,0.1,0.1,512.2036100197412,502.75191613740435,0.1,0.1,0.1,531.5681831500731,0.1,0.1,487.91450009610395,0.1,0.1,0.1,0.1,0.1
"(12, 17)",165.91140990784112,0.1,0.1,0.1,105.4125564820933,0.1,0.1,162.9990010406945,0.1,49.28833216832427,30.580849473063424,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,27.353442868645445,0.1,0.1,0.1,133.65184272293592,49.35963969441679,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,142.7137459431005,152.29784662365924,88.9398164467153,0.1,73.60249245185143,0.1,0.1,0.1,0.1,0.1,2.4686186491016855,141.32714006125752,0.1,74.95392826460997,120.18025028695124,0.1,0.1,0.1,109.83326051891348,0.1,0.1,22.554604355210856,0.1,80.06543202733903,147.32769946649597,0.1,0.1,0.1,52.08483024593948,0.1,0.1,155.83307837987365,0.1,1e-07,0.1,0.1,43.40133591937994,0.1,114.68125079175964,0.1,0.1,155.04302104941883,0.1,145.8817127794575,0.1,1e-07,0.1,0.1,0.1,0.1,0.1,70.89688760362492,0.1,169.59943770036267,153.0923115668915,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"(12, 18)",0.1,0.1,0.1,0.1,272.2565533733914,0.1,0.1,0.1,0.1,0.1,298.1357096659085,0.1,0.1,0.1,0.1,0.1,292.4003781351696,0.1,0.1,0.1,196.14145325919304,227.43644259395143,0.1,0.1,277.1043294285168,0.1,0.1,0.1,0.1,0.1,309.286211018752,0.1,0.1,0.1,0.1,264.56026104365407,0.1,0.1,0.1,0.1,0.1,308.871812380111,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,385.0696065952754,0.1,0.1,311.5868476421313,0.1,0.1,0.1,261.9118783768061,0.1,0.1,407.2008852116312,0.1,0.1,0.1,0.1,0.1,0.1,0.1,204.44181188921317,0.1,0.1,0.1,0.1,0.1,0.1,0.1,265.6505662409229,0.1,0.1,275.5625839919319,0.1,0.1,0.1,0.1,0.1,345.9604908960446,0.1,0.1,0.1,0.1
"(12, 19)",653.7859646660197,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,583.1608571606102,0.1,539.2145162429205,0.1,580.9679316155778,0.1,766.8749080949583,723.1832090039919,0.1,0.1,0.1,0.1,0.1,0.1,555.3518061841907,508.81136918507394,0.1,0.1,514.2954615628502,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,597.6038497070792,0.1,0.1,0.1,0.1,0.1,0.1,0.1,642.429981062393,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,558.9881391112664,577.2700940930126,0.1,0.1,0.1,550.000451138555,604.7233382991714,0.1,0.1,0.1,0.1,520.0431304667475,519.3669301184314,0.1,0.1,587.8140608781474,0.1,623.8245840103627,0.1,0.1,0.1,0.1,0.1,0.1,0.1,604.140780466146,0.1,0.1,570.3125158821331,0.1,538.5126702553861,556.9577873776801,0.1,0.1,664.5014026031607,613.1238739529056,0.1,0.1,614.8508586588016,0.1,686.9577097321302
"(12, 20)",0.1,0.1,0.1,0.1,0.1,0.1,0.1,607.3338857394002,0.1,0.1,0.1,598.8938621138125,0.1,0.1,0.1,0.1,583.5705776115735,0.1,590.5128310991969,0.1,0.1,593.5811255898634,548.959730168861,0.1,0.1,624.4792037900464,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,583.9774774735916,614.4775649808964,0.1,537.1451297222541,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,637.599304557877,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,628.1863530214009,0.1,0.1,0.1,631.8986287545748,0.1,0.1,613.8140697548317,0.1,0.1,0.1,0.1,0.1,615.4510087571746,0.1,0.1,0.1,552.9054989476958,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,525.4428013940395,0.1,0.1,0.1,0.1,594.2857988323356,0.1
"(12, 21)",1276.6162643938674,1329.6223893096612,0.1,0.1,1431.6185262875458,0.1,0.1,0.1,1463.9518355612925,1277.4252127348616,1261.8471231019062,0.1,0.1,0.1,0.1,1362.2261407231322,0.1,0.1,0.1,0.1,0.1,0.1,1206.3092651029297,1320.914256615244,0.1,0.1,0.1,0.1,1277.3904218300363,0.1,0.1,0.1,0.1,0.1,1261.0782414095268,0.1,0.1,0.1,0.1,0.1,1358.2147624649315,0.1,0.1,1408.2670432658886,0.1,0.1,0.1,0.1,0.1,0.1,1362.7621845288115,0.1,0.1,0.1,0.1,1372.4449451069352,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1331.9470470595902,0.1,1293.0991315666743,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1221.9933439777387,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1312.4649629771832,0.1,1248.9198941349516,1310.0725742201103,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1257.5964125844268,0.1,1267.5012547623662
"(12, 22)",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,715.7642307513668,745.622717968139,0.1,0.1,0.1,882.4496339286337,0.1,807.5379925293852,0.1,0.1,735.8520946524932,0.1,0.1,832.7982057335596,895.9924025605848,0.1,813.086761885355,877.6825374561787,0.1,775.8471670859815,0.1,0.1,778.0839299668232,807.6167839787844,908.31194364265,0.1,878.5353240427253,0.1,0.1,0.1,0.1,0.1,0.1,714.0298726343342,0.1,0.1,0.1,752.8642642404969,0.1,765.6161293650567,0.1,0.1,0.1,0.1,0.1,0.1,0.1,832.5476666818996,0.1,0.1,0.1,772.6412486509885,0.1,0.1,0.1,0.1,0.1,0.1,774.5393723600503,0.1,0.1,0.1,0.1,0.1,0.1,0.1,781.7529889970032,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,792.8593756643975,0.1,0.1,0.1,0.1,0.1,845.0585151357993,0.1,0.1,0.1,729.7054462137222,0.1,0.1,0.1,0.1
"(12, 23)",0.1,0.1,0.1,0.1,677.6477627527391,0.1,0.1,780.7257516445272,815.766178053957,840.0071050665084,0.1,749.8697439368585,0.1,873.1950806868164,0.1,0.1,0.1,830.4143788429068,0.1,0.1,0.1,0.1,0.1,859.9059320048987,805.7262012501986,0.1,817.7684551682127,935.9069396696068,0.1,0.1,740.6752083483166,0.1,0.1,0.1,747.7562549037723,0.1,911.3735739128956,0.1,0.1,0.1,0.1,750.4392252031356,891.9828418754759,860.4145465325511,0.1,0.1,726.9792108774867,0.1,0.1,0.1,0.1,0.1,674.5962143368488,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,751.0129814562207,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,714.379539573523,747.1916474365504,865.8764306810691,0.1,768.6442359426655,760.3686202435871,0.1,0.1,797.8807006522521,0.1,0.1,0.1,0.1,0.1,0.1
"(13, 0)",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,291.1461118880875,0.1,0.1,333.71636146495194,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,286.5840140343681,0.1,0.1,0.1,0.1,0.1,368.93474557907507,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,371.64074375604866,0.1,0.1,0.1,265.97951128034146,334.44797761772656,0.1,299.4756157949949,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,236.672106484202,0.1,0.1,0.1,0.1,0.1,0.1,341.69103361810465,0.1,0.1,265.6470496241067,0.1,0.1,0.1,0.1,0.1,0.1,355.7697407980824,0.1,0.1,0.1,0.1
"(13, 1)",87.95946417646121,0.1,240.86157284022354,0.1,0.1,0.1,0.1,0.1,0.1,0.1,175.001628191117,0.1,72.31868428025457,0.1,95.48620218844832,147.65509665927584,0.1,0.1,0.1,0.1,1e-07,0.1,211.05016546893307,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,126.28369074937336,0.1,0.1,0.1,39.60744545618196,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,99.2081308486586,0.1,0.1,121.37456966290833,0.1,26.566520173341573,0.1,97.28960867842902,0.1,0.1,138.18989309412922,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,104.74740670559491,0.1,0.1,0.1,0.1,145.71581622626184,0.1,0.1,0.1,0.1,23.397709016918185,87.73140966253258,167.1971481156409,0.1,0.1,0.1,165.80512395825411,0.1,0.1,134.7193261669028,22.21868372739756,0.1,0.1,0.1,157.31397485763054,0.1,139.8970613808081,0.1,126.75972535098866,0.1,0.1,0.1,62.75620342341573
"(13, 2)",105.03626406846867,0.1,0.1,0.1,0.1,0.1,0.1,1e-07,107.66594600870397,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,150.25900557987268,126.02409709616123,0.1,0.1,54.86753417382842,0.1,0.1,1e-07,0.1,0.1,0.1,0.1,0.1,0.1,38.38593355993056,0.1,0.1,49.47752212739004,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,109.60081235465337,0.1,0.1,0.1,0.1,0.1,125.57712235481793,63.68645676775141,0.1,1e-07,0.1,84.04338624988848,0.1,0.1,0.1,0.1,0.1,74.87126573264703,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,172.33839972372328,108.83765331922193,135.62799181910196,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,60.613397833769724,0.1,65.3014243767162,0.1,0.1
"(13, 3)",444.2951743752172,584.3915708079097,0.1,558.223053129125,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,614.2223229664987,0.1,0.1,0.1,0.1,559.1092246681656,0.1,0.1,0.1,0.1,462.20781617896876,0.1,0.1,469.65305782347247,0.1,0.1,0.1,465.7687395781014,0.1,502.1423804409248,0.1,486.06190170346207,0.1,0.1,0.1,568.6870359259912,0.1,0.1,0.1,0.1,0.1,682.3289520930715,0.1,387.5254408090793,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,425.651399855218,0.1,492.94557942154387,0.1,0.1,0.1,500.2109433712281,0.1,0.1,0.1,568.1759750461796,0.1,0.1,0.1,0.1,0.1,629.0407501601115,0.1,542.3790442839984,422.91948721214044,0.1,0.1,0.1,0.1,0.1,0.1,504.63107371253466,0.1,0.1,0.1,0.1,0.1,427.5269347146795,0.1,0.1,500.94948817315253,0.1,0.1,0.1,595.2508291306755
"(13, 4)",0.1,0.1,101.50385709107931,0.1,0.1,0.1,126.15247478557,0.1,0.1,0.1,180.67418294822562,0.1,0.1,40.46808771364655,0.1,0.1,0.1,0.1,0.1,0.1,0.1,52.73712790961348,0.1,0.1,0.1,0.1,0.1,0.1,47.15808031930219,0.1,0.1,0.1,0.1,203.88519667142,0.1,148.61050567415515,54.89702037382357,0.1,0.1,118.98713752791151,41.3091966186655,0.1,0.1,0.1,0.1,37.62867025555018,0.1,0.1,0.1,119.96252232357563,0.1,0.1,0.1,70.61514499080393,0.1,0.1,0.1,0.1,0.1,0.1,46.97624285144748,63.43808578326354,0.1,8.16323021284775,0.1,37.45849641140902,102.41509636088885,14.122477183177779,0.1,0.1,0.1,0.1,57.30644323883664,0.1,0.1,0.1,0.1,35.50201050063471,141.3029983848861,0.1,0.1,0.1,196.4694615092336,0.1,0.1,0.1,0.1,136.5995879448476,0.1,0.1,1e-07,0.1,0.1,56.13022403140607,0.1,0.1,0.1,0.1,161.3485500218644,0.1
"(13, 5)",0.1,0.1,0.1,0.1,217.67254871840356,0.1,0.1,0.1,25.925893822706172,132.0089099027503,0.1,133.75598016583257,0.1,83.63151120913236,0.1,0.1,0.1,76.29757394815604,1e-07,0.1,0.1,105.17844537764977,0.1,0.1,0.1,0.1,0.1,0.1,0.1,113.74180320404524,1.9399969693212853,102.78550792658058,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,148.6837868826625,0.1,154.44427720350467,0.1,0.1,0.1,0.1,125.95983855383497,0.1,86.81329914039702,0.1,1e-07,0.1,0.1,0.1,108.94598156398307,11.86385517775122,0.1,0.1,114.58894654431889,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,72.7627167478132,41.67168037810834,0.1,57.605040713062294,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,167.44616486721742,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,201.47733845606035,0.1,0.1,0.1,0.1
"(13, 6)",0.1,0.1,0.1,0.1,241.5287719552284,0.1,0.1,0.1,0.1,0.1,0.1,231.67027121548264,0.1,257.3317366216936,163.59464899273286,277.83507649202096,0.1,156.7818234159506,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,200.43647933140312,218.25827780951107,0.1,0.1,0.1,58.7073843351038,0.1,0.1,0.1,0.1,0.1,0.1,0.1,218.11861750295705,143.36044852482817,0.1,0.1,219.69053541387166,0.1,115.13935801140114,0.1,0.1,207.00875271360036,0.1,0.1,0.1,0.1,0.1,0.1,140.9252880174891,0.1,0.1,0.1,111.20987750936148,0.1,0.1,0.1,169.77064226986963,0.1,0.1,235.23533943702662,0.1,214.30198908877628,0.1,0.1,0.1,0.1,0.1,275.1261209599005,0.1,0.1,0.1,0.1,326.5962118191893,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,234.8205691211343
"(13, 7)",305.41286632502846,0.1,422.3137436149035,0.1,0.1,299.22836599250314,0.1,0.1,413.1052385000951,0.1,0.1,0.1,453.9494117398216,0.1,0.1,0.1,0.1,0.1,0.1,0.1,360.4058682374865,0.1,0.1,311.01613887401385,0.1,0.1,0.1,0.1,289.7776172108818,403.83194976800115,0.1,0.1,0.1,0.1,0.1,0.1,0.1,441.72402259859086,316.2921216702214,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,321.5162616768938,0.1,449.07083543658405,0.1,0.1,459.8503059839999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,461.3989787300269,396.6584608589754,0.1,0.1,0.1,0.1,0.1,0.1,385.8033846814403,0.1,0.1,348.83188442144024,0.1,0.1,0.1,0.1,0.1,333.30252486499194,0.1,0.1,321.5303554992127,365.75857529452077,0.1,0.1,0.1,0.1,0.1,0.1,396.09990340052553,0.1,0.1,524.6545426490052,0.1,351.6416896634835
"(13, 8)",0.1,0.1,0.1,0.1,0.1,0.1,562.7927550616741,0.1,537.3902240018145,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,546.0428304888575,0.1,0.1,0.1,0.1,0.1,0.1,0.1,689.5869319777792,0.1,0.1,0.1,0.1,800.1218714427308,0.1,0.1,0.1,585.5102893473331,571.1147649801195,0.1,0.1,0.1,0.1,0.1,0.1,429.5339780713781,0.1,0.1,588.4508650317448,0.1,0.1,0.1,0.1,611.9791222258909,0.1,625.0555066144914,0.1,0.1,465.0955104935139,0.1,610.8867641228875,0.1,0.1,0.1,536.5115581881532,0.1,593.549289844458,523.9242966446348,653.6783437530839,0.1,0.1,0.1,664.4497389662347,0.1,0.1,0.1,0.1,622.6650308151256,0.1,0.1,0.1,0.1,0.1,0.1,0.1,539.1113758471749,0.1,667.9929655893899,565.3175001146484,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,650.7681562581683,0.1,0.1,0.1,0.1,0.1
"(13, 9)",0.1,0.1,0.1,0.1,2065.7825177984755,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1994.119938637445,0.1,0.1,0.1,2045.6589546213656,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2167.625472855873,0.1,0.1,2210.47859817678,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2182.991191351018,0.1,0.1,0.1,0.1,2151.2542426922755,0.1,0.1,2178.2860584874347,2107.8928772500685,0.1,0.1,0.1,0.1,2101.4752986512935,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2140.7089828133808,2034.0712504585497,2117.2362296567176,0.1,0.1,1936.5575372356416,0.1,0.1,0.1,0.1,0.1,0.1,2090.8106559774765,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2049.581583467338
"(13, 10)",0.1,1490.5019079494875,0.1,0.1,1682.399226158948,1644.7937378169597,0.1,0.1,0.1,0.1,0.1,1488.0569596769585,0.1,1516.4411429189765,0.1,1579.3398444730515,1621.4825449509628,1617.5460969848727,0.1,0.1,0.1,0.1,1652.743674164848,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1564.993921100473,0.1,1633.4488146583376,0.1,1624.8013444158642,0.1,0.1,0.1,0.1,1613.4509613734344,0.1,0.1,1590.4830001056307,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1683.06639083103,0.1,0.1,0.1,1572.010747571129,1691.9825868886705,0.1,1499.9213691736397,1569.5417373991684,0.1,1555.414435221837,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1670.6915852019831,1559.624350758377,1557.2724064924678,1626.8353674110358,0.1,0.1,1727.1229434383176,1631.7597169035714,0.1,0.1,0.1,1627.5573905113044,0.1,0.1,0.1,0.1,0.1,1707.1870899123016,0.1,1550.1905481601584,0.1,1711.5889153480011,0.1,0.1,0.1,0.1
"(13, 11)",727.8166216403658,741.1046300082108,0.1,0.1,0.1,0.1,0.1,0.1,0.1,710.3104281125402,0.1,0.1,0.1,785.9578064875335,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,728.402814051713,0.1,558.693222386511,825.4684690806203,790.1108172938222,0.1,769.4826371844543,0.1,0.1,0.1,596.7915495062394,0.1,650.6316906596666,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,629.1097591864471,0.1,0.1,626.932564276446,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,713.453447770969,0.1,0.1,0.1,668.1391295682606,0.1,0.1,756.6298468616554,0.1,723.7393386567047,0.1,0.1,0.1,0.1,0.1,0.1,0.1,756.493869591623,0.1,746.1553059054374,701.6127522769492,0.1,612.5299362674782,739.2564997985523,755.1580264205437,0.1,596.6805100838332,0.1,707.2549725712324,0.1,0.1,0.1
"(13, 12)",0.1,614.9106585839868,0.1,0.1,0.1,0.1,0.1,553.8887792681874,0.1,0.1,596.9783394341318,0.1,671.6459883053539,0.1,0.1,0.1,0.1,628.7914602134016,0.1,0.1,635.3729947858986,562.4135823508035,0.1,525.4792688046263,0.1,0.1,0.1,481.29245284723675,569.1244157037357,0.1,0.1,0.1,620.2766122256669,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,548.4298279666955,0.1,578.085047088645,0.1,0.1,582.8899704332588,0.1,656.0459680754456,0.1,622.8565711528847,0.1,0.1,0.1,0.1,0.1,597.4280534144592,0.1,0.1,0.1,0.1,0.1,0.1,581.7731727833715,0.1,0.1,0.1,0.1,498.7295536277069,0.1,562.2109814291614,597.9435310400391,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,480.2854464974691,610.6709438482429,0.1,708.6429997199906,0.1,573.9584743848907,0.1,0.1,546.0212252607616,0.1,561.8154405005778,0.1,0.1,0.1,579.2644561982954,621.7294008195012,0.1,561.0620584316756
"(13, 13)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(13, 14)",0.1,1356.9725211633593,1282.5019513829952,0.1,0.1,1237.2728165716255,1268.8750359951416,0.1,0.1,1223.6857361729399,0.1,1302.86115215175,0.1,0.1,1363.0538072254396,1296.654902136587,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1283.8697293268483,0.1,1168.9607724313569,1347.2553283877355,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1366.0045172668838,0.1,0.1,1338.0632503255174,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1308.3989162801452,0.1,0.1,1277.2694825395001,0.1,0.1,0.1,0.1,1368.917574792758,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1317.2410108110953,0.1,0.1,0.1,0.1,0.1,0.1,1270.4345127059496,0.1,1331.368038988531,0.1,1239.158683469468,1241.3662094064996,1374.6368270542566,0.1,0.1,1189.0302874104912,0.1,1401.7631440804134,0.1,0.1,1344.7943904375845,0.1,0.1,0.1,0.1,1323.3765018207203,0.1,0.1,0.1
"(13, 15)",662.1582948886395,0.1,0.1,0.1,0.1,0.1,0.1,0.1,644.4900592515874,0.1,0.1,0.1,785.228212155481,0.1,750.7982977766899,0.1,0.1,0.1,0.1,709.0086870424905,0.1,0.1,0.1,770.2780942757583,648.7078023357498,0.1,0.1,712.2869888245962,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,685.3966893036521,0.1,0.1,0.1,0.1,0.1,0.1,653.7747770324818,761.186999401913,603.5554214758937,0.1,737.239441697424,0.1,0.1,0.1,0.1,0.1,0.1,0.1,729.6382866530319,0.1,694.8351433617913,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,707.1413502702945,733.1783496333984,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,752.5099686219257,0.1,760.1070746212382,0.1,733.6956456411353,0.1,737.2330862724157,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
